internal_row_id,canonical_name,relevance_status,relevance_reason,normalized_domain,website,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,place_ids,duplicate_count,source,scraped_at
uae-pilot-0171,Dr AK Health Care Medical Center L.L.C,eligible_employer,"Category (Medical Center) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",draneshk.com,http://www.draneshk.com/,Dubai,Medical Center,AL Ghazal Mal - 34&35 Mezzanine floor - Al Wasl Rd - Al Bada' - Dubai - United Arab Emirates,,+971 4 575 6906,4.9,43,https://www.google.com/maps/search/?api=1&query=Dr%20AK%20Health%20Care%20Medical%20Center%20L.L.C&query_place_id=ChIJ04RwG9ZDXz4RvtXr-a3jKrU,ChIJ04RwG9ZDXz4RvtXr-a3jKrU,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:20.926Z
uae-pilot-0172,Dr Layla Clinique,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Hospital,67QG+5H6 - 55 2C St - Al Hudaiba - Dubai - United Arab Emirates,,,5.0,2,https://www.google.com/maps/search/?api=1&query=Dr%20Layla%20Clinique&query_place_id=ChIJz3HK-v1CXz4RQXpeajGbGXY,ChIJz3HK-v1CXz4RQXpeajGbGXY,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:20.926Z
uae-pilot-0173,Dr. Mulham Polyclinic,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Medical Center,Awards Building - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 255 1710,4.9,48,https://www.google.com/maps/search/?api=1&query=Dr.%20Mulham%20Polyclinic&query_place_id=ChIJz8-xt-RCXz4RJU2S9bRv-LQ,ChIJz8-xt-RCXz4RJU2S9bRv-LQ,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
uae-pilot-0174,Dr. Nima.Yeganeh,eligible_employer,"Category (Medical clinic) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",drnimayeganeh.com,https://drnimayeganeh.com/,Dubai,Medical clinic,"International Modern Hospital, Port - Sheikh Rashid Rd - Mankhool - Area - Bur - Dubai - United Arab Emirates",,+971 4 406 3000,4.4,5,https://www.google.com/maps/search/?api=1&query=Dr.%20Nima.Yeganeh&query_place_id=ChIJG3oiB89DXz4R0udKLoU72LQ,ChIJG3oiB89DXz4R0udKLoU72LQ,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:20.926Z
uae-pilot-0175,Dr. Rohit Kumar,eligible_employer,"Category (Surgeon) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",rohitkumar.com,https://www.rohitkumar.com/,Dubai,Surgeon,Port Rashid Road - Mankhool - Dubai - United Arab Emirates,,+971 55 196 5678,5.0,432,https://www.google.com/maps/search/?api=1&query=Dr.%20Rohit%20Kumar&query_place_id=ChIJb78vKeBDXz4RlXc1yN5N1aA,ChIJb78vKeBDXz4RlXc1yN5N1aA,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:20.926Z
uae-pilot-0176,Drawn to Design,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,194-216 - 194 Hayy Juma Hayy Al Hameli St - Khalifa City - Sector 15 - Abu Dhabi - United Arab Emirates,,+971 56 205 9202,4.5,2,https://www.google.com/maps/search/?api=1&query=Drawn%20to%20Design&query_place_id=ChIJRaaZayppXj4RqwYAj3KJTKg,ChIJRaaZayppXj4RqwYAj3KJTKg,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:52.126Z
uae-pilot-0177,DREAM LINE INTERIOR DESIGN,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,capital mall - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates,,+971 56 632 9221,,,https://www.google.com/maps/search/?api=1&query=DREAM%20LINE%20INTERIOR%20DESIGN&query_place_id=ChIJr7Db4ZFHXj4RJiApR_EwZvA,ChIJr7Db4ZFHXj4RJiApR_EwZvA,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:49.178Z
uae-pilot-0178,Drydocks World Dubai-Medical Department,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Hospital,67WF+953 - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,,5.0,2,https://www.google.com/maps/search/?api=1&query=Drydocks%20World%20Dubai-Medical%20Department&query_place_id=ChIJ2dlhvlBDXz4RFo6XELRKpmo,ChIJ2dlhvlBDXz4RFo6XELRKpmo,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.432Z
uae-pilot-0179,Drydocks World Main Gate,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Construction company,67WC+5WH - Jumeirah Beach Rd - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,,4.6,35,https://www.google.com/maps/search/?api=1&query=Drydocks%20World%20Main%20Gate&query_place_id=ChIJTYcuGgBDXz4RHgmwbDOrJPQ,ChIJTYcuGgBDXz4RHgmwbDOrJPQ,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.704Z
uae-pilot-0180,DSA,eligible_employer,"Category (Architect) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",dsa.design,http://www.dsa.design/,Dubai,Architect,Convention Tower - Al Mustaqbal St - Zaa'beel First - Dubai - United Arab Emirates,,+971 4 329 2288,4.8,49,https://www.google.com/maps/search/?api=1&query=DSA&query_place_id=ChIJ9T-MG-tCXz4RWM4YmYF1UQc,ChIJ9T-MG-tCXz4RWM4YmYF1UQc,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
uae-pilot-0181,Dstny Design Interior Decoration LLC,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",dstnydesign.com,https://dstnydesign.com/,Dubai,Interior designer,Latifa Tower - OFFICE NO - 3501 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,,+971 54 555 8249,5.0,13,https://www.google.com/maps/search/?api=1&query=Dstny%20Design%20Interior%20Decoration%20LLC&query_place_id=ChIJW05WRsVDXz4Rw5_BEUhr_B4,ChIJW05WRsVDXz4Rw5_BEUhr_B4,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:53.861Z
uae-pilot-0182,Dubai tech store,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Dubai,Electronics store,Dubai 10B - Al Jafiliya - Dubai - United Arab Emirates,,+971 50 708 3609,,,https://www.google.com/maps/search/?api=1&query=Dubai%20tech%20store&query_place_id=ChIJKWGe0vhDXz4RgPeYwQrwxFE,ChIJKWGe0vhDXz4RgPeYwQrwxFE,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
uae-pilot-0183,Ear Care Medical Center ECMC,eligible_employer,"Category (Medical Center) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",ecmcweb.com,https://ecmcweb.com/,Dubai,Medical Center,Al Wasl Rd - opposite Al Ghazal Mall - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,,+971 4 352 0040,4.7,206,https://www.google.com/maps/search/?api=1&query=Ear%20Care%20Medical%20Center%20ECMC&query_place_id=ChIJlzNl7v9CXz4Reo5rLIVfV8A,ChIJlzNl7v9CXz4Reo5rLIVfV8A,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
uae-pilot-0184,Eclipse Clinic | GP | Aesthetics | Psychology | Obstetrics & Gynecology | General Medicine | Wellness,eligible_employer,"Category (Hospital) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",eclipseclinic.ae,https://eclipseclinic.ae/,Dubai,Hospital,Jumeirah Garden City - Al Satwa - Dubai - United Arab Emirates,,+971 58 840 6268,4.9,131,https://www.google.com/maps/search/?api=1&query=Eclipse%20Clinic%20%7C%20GP%20%7C%20Aesthetics%20%7C%20Psychology%20%7C%20Obstetrics%20%26%20Gynecology%20%7C%20General%20Medicine%20%7C%20Wellness&query_place_id=ChIJpbIHWstDXz4RElTexCe16wA,ChIJpbIHWstDXz4RElTexCe16wA,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:18.007Z
uae-pilot-0185,El Didi Logistics LLC,eligible_employer,"Category (Freight forwarding service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",eldidigroup.com,http://www.eldidigroup.com/,Dubai,Freight forwarding service,"7th Floor Office No. C807 Al Ghazal Commercial Complex, Al Bada’a - Dubai - United Arab Emirates",,+971 4 345 1881,,,https://www.google.com/maps/search/?api=1&query=El%20Didi%20Logistics%20LLC&query_place_id=ChIJk-F00gFDXz4RcszChWJfKLY,ChIJk-F00gFDXz4RcszChWJfKLY,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.907Z
uae-pilot-0186,Elegant Interior Design llc,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",elegantinteriordesignllc.com,http://www.elegantinteriordesignllc.com/,Dubai,Interior designer,"Burjuman, Business Tower - 807 - Bur Dubai - Jumeira First - Dubai - United Arab Emirates",,+971 50 805 9259,4.2,49,https://www.google.com/maps/search/?api=1&query=Elegant%20Interior%20Design%20llc&query_place_id=ChIJMzPpuyVDXz4R-ns6SpYvHE4,ChIJMzPpuyVDXz4R-ns6SpYvHE4,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:43.482Z
uae-pilot-0187,Elite Cas Auditing,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Accounting firm,Naif Building Office 15 - Dubai - United Arab Emirates,,+971 56 719 8319,5.0,2,https://www.google.com/maps/search/?api=1&query=Elite%20Cas%20Auditing&query_place_id=ChIJ9XLXUg1DXz4RmRWHyESmkQg,ChIJ9XLXUg1DXz4RmRWHyESmkQg,1,apify_google_maps_run-dubai-g3,2026-09-07T11:21:04.480Z
uae-pilot-0188,Elite Consults LLC,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",elite-cas.com,https://www.elite-cas.com/,Dubai,Accounting firm,"ADCB Metro, Crystal Business Tower - 17&18-203, Tamdeen Business Center - Al Karama - Dubai - United Arab Emirates",,+971 58 553 1885,5.0,5,https://www.google.com/maps/search/?api=1&query=Elite%20Consults%20LLC&query_place_id=ChIJ8etBFDWYDYkRhSrSnRKZzBQ,ChIJ8etBFDWYDYkRhSrSnRKZzBQ,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.868Z
uae-pilot-0189,Elqen Chartered Accountants,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",elqen-cpa.com,https://elqen-cpa.com/,Dubai,Accounting firm,"Your Own Business Center, Al Maskan Building - Office 207 23 47B St - Al Karama - Dubai - United Arab Emirates",,+971 58 893 1916,4.8,4,https://www.google.com/maps/search/?api=1&query=Elqen%20Chartered%20Accountants&query_place_id=ChIJjcFbsOX7e6MRhwkXkFc1rI8,ChIJjcFbsOX7e6MRhwkXkFc1rI8,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.869Z
uae-pilot-0190,Emirates Logistics,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Shipping service,FCW5+C9 - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates,,+971 2 676 4211,2.8,5,https://www.google.com/maps/search/?api=1&query=Emirates%20Logistics&query_place_id=ChIJB2Z5dT9mXj4RsLFQDaPnExw,ChIJB2Z5dT9mXj4RsLFQDaPnExw,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.241Z
uae-pilot-0191,Emirates Logistics Head Office,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",emirateslogistics.com,https://emirateslogistics.com/,Dubai,Logistics service,New Sharaf Building - 2nd Floor - Khalid Bin Al Waleed Rd - next to Burjuman Metro Station - Umm Hurair 1 - Dubai - United Arab Emirates,,+971 4 337 7177,4.2,198,https://www.google.com/maps/search/?api=1&query=Emirates%20Logistics%20Head%20Office&query_place_id=ChIJC-ju8ypDXz4Rih2XYd3eP4w,ChIJC-ju8ypDXz4Rih2XYd3eP4w,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
uae-pilot-0192,Emirates SAS Engineering Consultants,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Engineering consultant,145 2C St - Al Hudaiba - Dubai - United Arab Emirates,,+971 4 398 9879,4.3,3,https://www.google.com/maps/search/?api=1&query=Emirates%20SAS%20Engineering%20Consultants&query_place_id=ChIJ79T85wNDXz4RC3pfOb68pgM,ChIJ79T85wNDXz4RC3pfOb68pgM,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.727Z
uae-pilot-0193,EMIRATES SUN CONTRACTING CO LLC,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Construction company,Office Land Building - 46B St - Al Karama - Dubai - United Arab Emirates,,+971 4 336 2930,4.5,2,https://www.google.com/maps/search/?api=1&query=EMIRATES%20SUN%20CONTRACTING%20CO%20LLC&query_place_id=ChIJSQbzCABDXz4RJ94dxEeJKto,ChIJSQbzCABDXz4RJ94dxEeJKto,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.703Z
uae-pilot-0194,Emkan Accounting & Book Keeping,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",emkanaccounting.com,https://www.emkanaccounting.com/,Dubai,Accounting firm,208 - Al Murar - Dubai - United Arab Emirates,,+971 58 812 4755,5.0,5,https://www.google.com/maps/search/?api=1&query=Emkan%20Accounting%20%26%20Book%20Keeping&query_place_id=ChIJeYQv0cBDXz4RXfBP9ZQ4cVQ,ChIJeYQv0cBDXz4RXfBP9ZQ4cVQ,1,apify_google_maps_run-dubai-g3,2026-09-07T11:21:04.480Z
uae-pilot-0195,Enjaz Tax and Accounting Consultancy L.L.C,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",tax-enjaz.ae,https://tax-enjaz.ae/,Dubai,Accounting firm,Al Diyafah Street - Al Bada' - Dubai - United Arab Emirates,,+971 50 877 2406,5.0,2,https://www.google.com/maps/search/?api=1&query=Enjaz%20Tax%20and%20Accounting%20Consultancy%20L.L.C&query_place_id=ChIJrb-zxUVDXz4RTHBaZLlu8d0,ChIJrb-zxUVDXz4RTHBaZLlu8d0,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.868Z
uae-pilot-0196,EPC Division - Drydocks World Dubai,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Construction company,67WF+647 - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,,5.0,3,https://www.google.com/maps/search/?api=1&query=EPC%20Division%20-%20Drydocks%20World%20Dubai&query_place_id=ChIJ2bTYx_VDXz4R2E9bdC1R8cY,ChIJ2bTYx_VDXz4R2E9bdC1R8cY,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.705Z
uae-pilot-0197,ESKAN Engineering consultant,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",eskaneng.com,http://www.eskaneng.com/,Dubai,Engineering consultant,فوق مطعم قصر الهند - شارع الشيخ راشد بنايه الهدى - Dubai - United Arab Emirates,,+971 50 750 9322,4.3,52,https://www.google.com/maps/search/?api=1&query=ESKAN%20Engineering%20consultant&query_place_id=ChIJwa7vlzlcXz4RXb1SevqQWZg,ChIJwa7vlzlcXz4RXb1SevqQWZg,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:59.195Z
uae-pilot-0198,Ethics Plus Public Accountants,eligible_employer,"Category (Certified public accountant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",ethicsplusuae.com,https://www.ethicsplusuae.com/,Dubai,Certified public accountant,"Suite 108 & 109, Mezzanine floor, Al Diyafa Center - 2nd December St - Dubai - United Arab Emirates",,+971 4 345 1522,4.8,101,https://www.google.com/maps/search/?api=1&query=Ethics%20Plus%20Public%20Accountants&query_place_id=ChIJB2jaXfxCXz4RjVjKMEZMFNA,ChIJB2jaXfxCXz4RjVjKMEZMFNA,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.867Z
uae-pilot-0199,Eurolink Safety,eligible_employer,"Category (Training center) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",eurolinksafety.com,http://www.eurolinksafety.com/,Dubai,Training center,Golf Park Building - Ste 309 - Sheikh Rashid Rd - Al Garhoud - Dubai - United Arab Emirates,,+971 4 282 4263,4.9,3575,https://www.google.com/maps/search/?api=1&query=Eurolink%20Safety&query_place_id=ChIJbwmn6hhdXz4Rh9YP2pBlHhM,ChIJbwmn6hhdXz4Rh9YP2pBlHhM,1,apify_google_maps_run-dubai-g1,2026-09-07T11:26:00.709Z
uae-pilot-0200,Ever Win Architectural Engineering Consultancy LLC,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",everwinec.ae,http://everwinec.ae/,Abu Dhabi,Engineering consultant,Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,,+971 2 643 0066,4.5,12,https://www.google.com/maps/search/?api=1&query=Ever%20Win%20Architectural%20Engineering%20Consultancy%20LLC&query_place_id=ChIJ_zqd-KY4Xj4RvrBS9eofxxU,ChIJ_zqd-KY4Xj4RvrBS9eofxxU,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.176Z
uae-pilot-0201,Exceptional Interior Decoration LLC,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",exceptional.ae,http://exceptional.ae/,Dubai,Construction company,30 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,,+971 4 327 3522,4.9,9,https://www.google.com/maps/search/?api=1&query=Exceptional%20Interior%20Decoration%20LLC&query_place_id=ChIJaTTjwe1CXz4Rw2okiZy2soo,ChIJaTTjwe1CXz4Rw2okiZy2soo,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:53.861Z
uae-pilot-0202,Fabrios Interiors,eligible_employer,"Category (Curtain store) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",fabriosinteriors.com,http://www.fabriosinteriors.com/,Abu Dhabi,Curtain store,Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,,+971 58 625 4050,4.3,46,https://www.google.com/maps/search/?api=1&query=Fabrios%20Interiors&query_place_id=ChIJ2WVaZr45Xj4RkvdaCmfpXOo,ChIJ2WVaZr45Xj4RkvdaCmfpXOo,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:50.213Z
