internal_row_id,canonical_name,relevance_status,reason_for_review,google_category,address,city,website,google_maps_url,batch_status
uae-pilot-0229,HALLMARK SHIPPINGLINE LLC DUBAI,deep_reviewed_round3_needs_more_evidence,"Real shipping line firm, Dubai, 15+ yrs claimed. No careers page or LinkedIn found.",Logistics service,Awards Building - 204 A block Al hudaiba - Jumeirah - Dubai - United Arab Emirates,Dubai,https://www.hallmark-shipping.com/,https://www.google.com/maps/search/?api=1&query=HALLMARK%20SHIPPINGLINE%20LLC%20DUBAI&query_place_id=ChIJ9_JAQuBDXz4Rlfl_0lb0Dec,round3_batch_reviewed_2026-09-07
uae-pilot-0249,IDEA CARGO LLC,deep_reviewed_round3_needs_more_evidence,"Connection error (""Socket is closed"") on 2 independent fetch attempts - could not verify.",Logistics service,CRYSTAL BUILDING - 2ND FLOOR - SUITE 202 - 121 Sheikh Khalifa Bin Zayed St - Al Karama - Dubai - United Arab Emirates,Dubai,http://www.ideacargo.com/,https://www.google.com/maps/search/?api=1&query=IDEA%20CARGO%20LLC&query_place_id=ChIJgcwJCxNDXz4RF5odl8J5Jt4,round3_batch_reviewed_2026-09-07
uae-pilot-0271,KLN SHIPPING AND LOGISTICS SERVICES,deep_reviewed_round3_needs_more_evidence,"Real logistics firm, founded 2014 in Canada, expanded to UAE (Abu Dhabi) in 2021, holds 2 UAE trade licenses. No careers page found.",Freight forwarding service,"Al-jaber Jewelry, building A to Z properties - unit 501-502 - 5th floor - opposite to Mheri center - Al Khalidiyah - W6 - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.klnglobal.com/,https://www.google.com/maps/search/?api=1&query=KLN%20SHIPPING%20AND%20LOGISTICS%20SERVICES&query_place_id=ChIJLwco-btpXj4R3wn76q_5O3s,round3_batch_reviewed_2026-09-07
uae-pilot-0280,Longtrans International Logistics L.L.C,deep_reviewed_round3_needs_more_evidence,"SSL internal error on fetch; the company's primary domain is .cn (China), and a distinct UAE/Dubai office was not independently confirmed either way this pass.",Logistics service,129 Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Dubai,http://www.longtrans.cn/,https://www.google.com/maps/search/?api=1&query=Longtrans%20International%20Logistics%20L.L.C&query_place_id=ChIJsQx7cgRDXz4RFQHGIBzuJa0,round3_batch_reviewed_2026-09-07
uae-pilot-0294,Matrix Accounting Services,deep_reviewed_round3_needs_more_evidence,Insufficient/no content on 2 independent fetch attempts (homepage + /about) - could not verify.,Accounting firm,"Yas Mall, Level 1، Cloud Spaces - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://group-matrix.com/,https://www.google.com/maps/search/?api=1&query=Matrix%20Accounting%20Services&query_place_id=ChIJbQVu_45nXj4RdCqVpSMwHWk,round3_batch_reviewed_2026-09-07
uae-pilot-0347,PATIO ARCHITECTS L.L.C.,deep_reviewed_round3_needs_more_evidence,"Real architecture practice with a confirmed Abu Dhabi ""Gulf Branch"" office (HQ in New Cairo, Egypt). No careers page found.",Interior designer,Incubator Building Office A122 - Masdar City - SE45 05 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://patio-architects.com/,https://www.google.com/maps/search/?api=1&query=PATIO%20ARCHITECTS%20L.L.C.&query_place_id=ChIJR5gYcsxJXj4RH8m7K56rWOw,round3_batch_reviewed_2026-09-07
uae-pilot-0354,PM Sheeraz,deep_reviewed_round3_needs_more_evidence,"Real interior design-build practice, Dubai, led by a named certified project manager (20 yrs experience, 150+ clients claimed), but operates via an ""aggregator"" third-party-vendor model rather than conventional in-house staffing - a real, honestly-noted structural difference from a typical direct employer. No careers page.",Interior Decorator,Dubai Real Estate Center - Mabani Consulting - 411 Al Mina St - Al Hudaiba - Dubai - United Arab Emirates,Dubai,http://www.pmsheeraz.com/,https://www.google.com/maps/search/?api=1&query=PM%20Sheeraz&query_place_id=ChIJLXaI1MNDXz4RCpbFfKkevT0,round3_batch_reviewed_2026-09-07
uae-pilot-0386,SeAir Global Logistics LLC,deep_reviewed_round3_needs_more_evidence,"Real logistics firm, Dubai. No careers page or LinkedIn found.",Logistics service,2nd December St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,Dubai,https://seairglobal.com/,https://www.google.com/maps/search/?api=1&query=SeAir%20Global%20Logistics%20LLC&query_place_id=ChIJ9_q3VOtDXz4RCTo8-HHpwNs,round3_batch_reviewed_2026-09-07
uae-pilot-0336,Nws Logistics LLC,deep_reviewed_round3_needs_more_evidence,Domain does not resolve (DNS lookup failed) - no working official source found.,Logistics service,"Crystal Business Centre, office 104 Near ADCB Metro Station - Al Karama - Dubai - United Arab Emirates",Dubai,http://www.nwslogistics.com/,https://www.google.com/maps/search/?api=1&query=Nws%20Logistics%20LLC&query_place_id=ChIJU0esXl1DXz4Ri9eyHyFaHcs,round3_batch_reviewed_2026-09-07
uae-pilot-0247,"IAL LOGISTICS LLC, ABU DHABI",deep_reviewed_round3_needs_more_evidence,"Real logistics firm, Abu Dhabi (Airport Road). No careers page or LinkedIn found.",Logistics service,F9M5+2XQ - Sheikh Rashid Bin Saeed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.ialuae.com/,https://www.google.com/maps/search/?api=1&query=IAL%20LOGISTICS%20LLC%2C%20ABU%20DHABI&query_place_id=ChIJaazTfG5mXj4RZuTOXngvjg4,round3_batch_reviewed_2026-09-07
uae-pilot-0424,Total Care Retail Solutions,deep_reviewed_round3_needs_more_evidence,"Real retail-technology/POS company (Partner Tech Middle East), Dubai. No careers page found.",Computer service,"AlMas Business Center - Al Mankhool Room 106, Unit 51, Al Aghaadir Building - 101 - Dubai - United Arab Emirates",Dubai,https://www.partnertechcorp.com/me,https://www.google.com/maps/search/?api=1&query=Total%20Care%20Retail%20Solutions&query_place_id=ChIJPSP_I1JDXz4RA1z5YwDMZXs,round3_batch_reviewed_2026-09-07
uae-pilot-0316,NASER AL SAYER & CO. LLC - NASCO Office Furniture - Karama,deep_reviewed_round3_needs_more_evidence,"Real office furniture/equipment company (NASCO) est. 1965, multi-emirate branches (Dubai/Abu Dhabi/Sharjah/Al Ain/RAK), also a Makita power-tools distributor. No careers page found despite genuine scale.",Office furniture store,Opp: Zabeel Park - Sheikh Rashid Rd - Al Karama - Dubai - United Arab Emirates,Dubai,http://www.nasco-uae.com/,https://www.google.com/maps/search/?api=1&query=NASER%20AL%20SAYER%20%26%20CO.%20LLC%20-%20NASCO%20Office%20Furniture%20-%20Karama&query_place_id=ChIJo98y5dtCXz4RLugLCY34Drg,round3_batch_reviewed_2026-09-07
uae-pilot-0056,Al Rabiah Trading Co LLC,deep_reviewed_round3_needs_more_evidence,"RED FLAG: the domain redirects to a numbered subdomain with a tracking-token query string (ww547.alrabiahtrading.com/?tkn=...) - a pattern typical of an expired/parked domain now used for ad redirection, not a working company site. Not followed further; not approved.",Store,"Karama, Nr Karama Metro Stn - Dubai - United Arab Emirates",Dubai,http://www.alrabiahtrading.com/,https://www.google.com/maps/search/?api=1&query=Al%20Rabiah%20Trading%20Co%20LLC&query_place_id=ChIJ5QVZznZDXz4R0zQ7G8XzUys,round3_batch_reviewed_2026-09-07
uae-pilot-0185,El Didi Logistics LLC,deep_reviewed_round3_needs_more_evidence,"Real diversified group (construction/drilling equipment, logistics among its sectors), confirmed UAE presence via named subsidiaries (Soilmec Emirates, Soilmec Gulf FZCO, Soilmec Arabia). No careers page found; UAE entities are branches/subsidiaries of the group.",Freight forwarding service,"7th Floor Office No. C807 Al Ghazal Commercial Complex, Al Bada’a - Dubai - United Arab Emirates",Dubai,http://www.eldidigroup.com/,https://www.google.com/maps/search/?api=1&query=El%20Didi%20Logistics%20LLC&query_place_id=ChIJk-F00gFDXz4RcszChWJfKLY,round3_batch_reviewed_2026-09-07
uae-pilot-0387,Seethi Co Logistics LLC,deep_reviewed_round3_needs_more_evidence,"Real logistics firm, Abu Dhabi, named manager. No careers page found; the site's LinkedIn/social icons appear to be non-functional placeholders rather than real links.",Logistics service,Qroun At Tufouh St - Al Hisn - Al Markaziyah West - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.seethico.com/,https://www.google.com/maps/search/?api=1&query=Seethi%20Co%20Logistics%20LLC&query_place_id=ChIJX_oswjDwpo8RXSDaELXdUCA,round3_batch_reviewed_2026-09-07
uae-pilot-0390,SEY GENERAL TRADING LLC,deep_reviewed_round3_needs_more_evidence,Real freight group with Dubai + Gabon offices. No careers page found.,Logistics service,Awards Building - Al Hudaiba - Al Mina St - Jumeirah - Dubai - United Arab Emirates,Dubai,http://www.seyfreightgroup.com/,https://www.google.com/maps/search/?api=1&query=SEY%20GENERAL%20TRADING%20LLC&query_place_id=ChIJK2WcQ_1DXz4Rd1nVqwAxE-U,round3_batch_reviewed_2026-09-07
uae-pilot-0391,Shahmeer transport Moving Service,deep_reviewed_round3_needs_more_evidence,"Real moving/relocation service, Dubai, 50+ staff and 5000+ customers claimed, but hosted on a free AI-site-builder subdomain (lovable.app) rather than a registered domain - a genuine legitimacy/permanence caution flag for an allegedly 10-year-old, 50-staff company. No careers page.",Mover,Street 6C - Al Jafiliya - Dubai - United Arab Emirates,Dubai,https://shahmeer-moving-shifting.lovable.app/,https://www.google.com/maps/search/?api=1&query=Shahmeer%20transport%20Moving%20Service&query_place_id=ChIJpxRsQZBDXz4RXNa0FGGlel8,round3_batch_reviewed_2026-09-07
uae-pilot-0215,Future Net Logistics LLC - Branch of Abu Dhabi 1,deep_reviewed_round3_needs_more_evidence,"Insufficient content on 2 independent fetch attempts (homepage + /about-us) - could not verify Abu Dhabi presence, parent-company relationship, or careers content.",Logistics service,"Office 3-1, Unit 101, First Floor, Al Jaber Jewellery Building P.B.NO: 30500 Al Khalidiya - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://futurenetlogistics.com/,https://www.google.com/maps/search/?api=1&query=Future%20Net%20Logistics%20LLC%20-%20Branch%20of%20Abu%20Dhabi%201&query_place_id=ChIJY64IAhRnXj4RwCip2vygZVc,round3_batch_reviewed_2026-09-07
uae-pilot-0269,KHYBER SHIPPING AND CARGO SERVICES L.L.C,deep_reviewed_round3_needs_more_evidence,"Hosted entirely on a free Webnode site-builder subdomain (webnode.page) which now returns HTTP 404 - no working, independently-owned official domain exists.",Logistics service,Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Dubai,https://khyber-shipping--cargo-services-l-l-c.webnode.page/,https://www.google.com/maps/search/?api=1&query=KHYBER%20SHIPPING%20AND%20CARGO%20SERVICES%20L.L.C&query_place_id=ChIJFa7ENYhDXz4R1wSZwYo_CVk,round3_batch_reviewed_2026-09-07
uae-pilot-0301,MF Architect | LEED | Estidama | Acoustics | Training,round1_reconciled_needs_more_evidence,"Re-confirmed: real architecture firm, only a general contact form found, no careers page. No new evidence found this pass.",Architecture firm,Incubator Building Fr. Floor - Masdar City - SE45 05 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.archmfrancis.com/,https://www.google.com/maps/search/?api=1&query=MF%20Architect%20%7C%20LEED%20%7C%20Estidama%20%7C%20Acoustics%20%7C%20Training&query_place_id=ChIJT46o429nXj4RtWH_Y8jsfX0,round3_reconciled_2026-09-07
uae-pilot-0009,AAMER Logistics L.L.C. Tasheel - Taw-jeeh / تسهيل - توجيه,round1_reconciled_needs_more_evidence,"Re-confirmed: real logistics group with subsidiaries, no careers page found. No new evidence found this pass.",Logistics service,HSBC Building - Sheikh Rashid Bin Saeed - 3rd Floor - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://aamergroup.ae/,https://www.google.com/maps/search/?api=1&query=AAMER%20Logistics%20L.L.C.%20Tasheel%20-%20Taw-jeeh%20%2F%20%D8%AA%D8%B3%D9%87%D9%8A%D9%84%20-%20%D8%AA%D9%88%D8%AC%D9%8A%D9%87&query_place_id=ChIJj6wSaBPm1qcR3EMzIryXRjk,round3_reconciled_2026-09-07
uae-pilot-0278,Logical Accounting & Tax Solutions (LATS),round1_reconciled_needs_more_evidence,"Re-confirmed: real accounting/tax firm, no careers page found. No new evidence found this pass.",Accounting firm,near Indian Model School - Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://lats.ae/,https://www.google.com/maps/search/?api=1&query=Logical%20Accounting%20%26%20Tax%20Solutions%20(LATS)&query_place_id=ChIJ36ClD8s5Xj4RIt9cJYWRCS8,round3_reconciled_2026-09-07
uae-pilot-0023,ADMA Consulting and Accounting LLC,round1_reconciled_needs_more_evidence,"Re-confirmed: real accounting/consulting firm, no careers page found. No new evidence found this pass.",Accounting firm,Al Zahiyah - E16 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.admauae.com/,https://www.google.com/maps/search/?api=1&query=ADMA%20Consulting%20and%20Accounting%20LLC&query_place_id=ChIJw7iRhmRnXj4R8bHUCOr8aaI,round3_reconciled_2026-09-07
uae-pilot-0199,Eurolink Safety,round1_reconciled_needs_more_evidence,"Re-confirmed: real multi-emirate HSE consultancy, no careers page found. No new evidence found this pass.",Training center,Golf Park Building - Ste 309 - Sheikh Rashid Rd - Al Garhoud - Dubai - United Arab Emirates,Dubai,http://www.eurolinksafety.com/,https://www.google.com/maps/search/?api=1&query=Eurolink%20Safety&query_place_id=ChIJbwmn6hhdXz4Rh9YP2pBlHhM,round3_reconciled_2026-09-07
uae-pilot-0123,Brands For Less - Burjuman,round1_reconciled_needs_more_evidence,Re-attempted (alternate URL path): brandsforless.com still returns HTTP 403 - persistent bot-protection block across multiple passes. Brands For Less remains a high-value target for a future pass via a different access method (e.g. manual browser check).,Discount store,Burjuman Mall - 2nd Floor - Khalid Bin Al Waleed Rd - Mankhool - Dubai - United Arab Emirates,Dubai,http://www.brandsforless.com/,https://www.google.com/maps/search/?api=1&query=Brands%20For%20Less%20-%20Burjuman&query_place_id=ChIJL3AtRIRDXz4RKYjAZC3anD0,round3_reconciled_2026-09-07
uae-pilot-0062,AL TAJ CARGO - Dubai,round1_reconciled_needs_more_evidence,"Re-confirmed: real freight/cargo company, no careers page found. No new evidence found this pass.",Freight forwarding service,near Hot Fish Restaurant - Al Karama - Dubai - United Arab Emirates,Dubai,https://www.altajcargo.com/,https://www.google.com/maps/search/?api=1&query=AL%20TAJ%20CARGO%20-%20Dubai&query_place_id=ChIJG_gPSsBDXz4RMx5SBzs3Vvs,round3_reconciled_2026-09-07
uae-pilot-0206,Fastlane Accounting and Tax Consultancy,round1_reconciled_needs_more_evidence,"Re-confirmed: real tax/accounting consultancy, no careers page found despite ""Career"" brand name. No new evidence found this pass.",Accounting firm,Bank of Baroda Building - Office Number 40 - 2nd Floor - Bur Dubai - Dubai - United Arab Emirates,Dubai,https://www.fastlanecareer.com/,https://www.google.com/maps/search/?api=1&query=Fastlane%20Accounting%20and%20Tax%20Consultancy&query_place_id=ChIJuUBGrC9DXz4R5j0pTCpBZtE,round3_reconciled_2026-09-07
uae-pilot-0191,Emirates Logistics Head Office,round1_reconciled_needs_more_evidence,"Re-attempted (careers subpage directly): still returns empty content - persistent technical block (likely JS-rendered), now 3 independent attempts across 2 passes.",Logistics service,New Sharaf Building - 2nd Floor - Khalid Bin Al Waleed Rd - next to Burjuman Metro Station - Umm Hurair 1 - Dubai - United Arab Emirates,Dubai,https://emirateslogistics.com/,https://www.google.com/maps/search/?api=1&query=Emirates%20Logistics%20Head%20Office&query_place_id=ChIJC-ju8ypDXz4Rih2XYd3eP4w,round3_reconciled_2026-09-07
uae-pilot-0203,Falcon Interior Decoration LLC,round1_reconciled_needs_more_evidence,"Re-confirmed: real interior decoration company, no careers page found. No new evidence found this pass.",Interior designer,Al Diyafah Street - Al Jafiliya - Dubai - United Arab Emirates,Dubai,https://www.falconinterior.com/?utm_source=gmb&utm_medium=Google+My+Business&utm_id=MyBusinessPage,https://www.google.com/maps/search/?api=1&query=Falcon%20Interior%20Decoration%20LLC&query_place_id=ChIJpceGKe9CXz4RfhRtLokLoSw,round3_reconciled_2026-09-07
uae-pilot-0368,RECTANGLE INTERIORS “AWARD WINNING DESIGN STUDIO”,round1_reconciled_needs_more_evidence,"Re-confirmed: real interior design/fit-out studio, no careers page found. No new evidence found this pass.",Interior designer,"Sheraton grand hotel, Office tower - 36th level - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates",Dubai,https://rectangleinterior.com/,https://www.google.com/maps/search/?api=1&query=RECTANGLE%20INTERIORS%20%E2%80%9CAWARD%20WINNING%20DESIGN%20STUDIO%E2%80%9D&query_place_id=ChIJq6qqqtFpXz4RX8z5QT1EhtQ,round3_reconciled_2026-09-07
uae-pilot-0389,Seha Emirates Hospital,round1_reconciled_needs_more_evidence,"Re-attempted: TLS certificate still expired - persistent technical block, now 2 independent attempts. Distinct domain from the government SEHA network.",Hospital,Block# 37 - اللّديم - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.sehaemirates.com/,https://www.google.com/maps/search/?api=1&query=Seha%20Emirates%20Hospital&query_place_id=ChIJvS1BRi5mXj4RYrE9LjxqzW4,round3_reconciled_2026-09-07
uae-pilot-0388,SEHA - Corniche Hospital,round1_reconciled_needs_more_evidence,"Re-attempted (careers subpage): seha.ae family still returns HTTP 403 - now confirmed blocked across 5+ independent attempts spanning 2 passes and 4 different SEHA-family facilities (Corniche, Zayed Military, SKMC, Central Hospital). This is a systemic access block on the entire seha.ae domain, not an isolated fetch failure. High-value target for a future pass via a different access method (e.g. manual browser check).",Maternity hospital,Al Zahiyah - E12 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://corniche.seha.ae/,https://www.google.com/maps/search/?api=1&query=SEHA%20-%20Corniche%20Hospital&query_place_id=ChIJDXrQPvVmXj4RPdkJrgHDw-A,round3_reconciled_2026-09-07
uae-pilot-0455,Zayed Military Hospital,round1_reconciled_needs_more_evidence,Same seha.ae-family systemic block as Corniche Hospital above - see uae-pilot-0388 note. Not independently re-tried this pass (same root cause already confirmed).,Military hospital,CCCJ+8GW - شارع الخَلِيج - Al Rawdah - W59 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.zmh-elibrary.com/,https://www.google.com/maps/search/?api=1&query=Zayed%20Military%20Hospital&query_place_id=ChIJQZhXGN1AXj4RAhQpKv8gBSA,round3_reconciled_2026-09-07
uae-pilot-0394,Sheikh Khalifa Medical City - Emergency Department,round1_reconciled_needs_more_evidence,Same seha.ae-family systemic block as Corniche Hospital above - see uae-pilot-0388 note. Not independently re-tried this pass (same root cause already confirmed).,Urgent care center,Al Karamah St - Al Manhal - Al Tibbiya - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://skmc.seha.ae/,https://www.google.com/maps/search/?api=1&query=Sheikh%20Khalifa%20Medical%20City%20-%20Emergency%20Department&query_place_id=ChIJ0U0VMBdmXj4RUJ4RkBF9jgo,round3_reconciled_2026-09-07
uae-pilot-0289,Manila Polyclinic,round1_reconciled_needs_more_evidence,"Re-confirmed: real medical clinic, no careers page found. No new evidence found this pass.",Medical Center,Shopping Center - Al Diyafah Street - Al Bada' - Dubai - United Arab Emirates,Dubai,https://manilapolyclinic.com/,https://www.google.com/maps/search/?api=1&query=Manila%20Polyclinic&query_place_id=ChIJk2Egx2tDXz4R2k2Zx_FJBM0,round3_reconciled_2026-09-07
uae-pilot-0275,Laser Medical Center (LMC),round1_reconciled_needs_more_evidence,"Re-confirmed: real medical center, no careers page found. No new evidence found this pass.",Medical Center,2nd December St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,Dubai,https://lmcdubai.ae/,https://www.google.com/maps/search/?api=1&query=Laser%20Medical%20Center%20(LMC)&query_place_id=ChIJ76LEzfZDXz4R6dVkJ9EGfY4,round3_reconciled_2026-09-07
uae-pilot-0054,Al Moosa Clinics & Day Surgery Center (Since 1978) الموسى لجراحات اليوم الواحد,round1_reconciled_needs_more_evidence,"Re-confirmed: real multi-specialty clinic, no careers page found. No new evidence found this pass.",Medical Center,30B St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,Dubai,https://almoosaclinics.com/,https://www.google.com/maps/search/?api=1&query=Al%20Moosa%20Clinics%20%26%20Day%20Surgery%20Center%20(Since%201978)%20%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%89%20%D9%84%D8%AC%D8%B1%D8%A7%D8%AD%D8%A7%D8%AA%20%D8%A7%D9%84%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D9%88%D8%A7%D8%AD%D8%AF&query_place_id=ChIJF2lZjP9CXz4Rs3dyhfmB0t8,round3_reconciled_2026-09-07
uae-pilot-0119,Bita poly clinic,round1_reconciled_needs_more_evidence,Re-attempted: TLS hostname mismatch (shared hosting cert) persists - now 2 independent attempts.,Medical Center,port saeed - Dubai Real Estate Center - 4th floor - office 407 - Al Mina St - Dubai - United Arab Emirates,Dubai,http://www.bitapolyclinic.com/,https://www.google.com/maps/search/?api=1&query=Bita%20poly%20clinic&query_place_id=ChIJoWtMhI1DXz4RmmlQErE4dWc,round3_reconciled_2026-09-07
uae-pilot-0331,Noor Al Sama Medical Center Karama,round1_reconciled_needs_more_evidence,"Re-confirmed: real medical center with 3 Dubai branches, no careers page found. No new evidence found this pass.",Medical Center,37A St - Al Karama - Dubai - United Arab Emirates,Dubai,http://www.nasmcuae.com/,https://www.google.com/maps/search/?api=1&query=Noor%20Al%20Sama%20Medical%20Center%20Karama&query_place_id=ChIJjyNgUhBDXz4RSh6ZOuvqezk,round3_reconciled_2026-09-07
uae-pilot-0179,Drydocks World Main Gate,nowebsite_researched_needs_more_evidence,"Drydocks World Main Gate (35 reviews, Dubai) - WebSearch confirms a real official careers page at drydocks.gov.ae/en/portal/career.hold.aspx (a .gov.ae domain, corroborated by multiple independent third-party job-aggregator listings), but the domain itself returned HTTP 403 on direct WebFetch (consistent with the same bot-protection pattern seen elsewhere this pilot) - held per the explicit rule against verifying from a search snippet alone. High-value target for a future pass via a different access method; a large, real, government-linked maritime employer (10,000+ workforce claimed).",Construction company,67WC+5WH - Jumeirah Beach Rd - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Dubai,,https://www.google.com/maps/search/?api=1&query=Drydocks%20World%20Main%20Gate&query_place_id=ChIJTYcuGgBDXz4RHgmwbDOrJPQ,round3_researched_2026-09-07
uae-pilot-0319,National Contracting Company Ltd - UAE Branch,nowebsite_researched_needs_more_evidence,"National Contracting Company Ltd - UAE Branch (77 reviews, Abu Dhabi) - WebSearch surfaced at least 5 differently-named/domained ""National Contracting Company"" / ""NCC"" entities (nccprojects.com, nccauh.ae, national-contracting.com, ncc-me.com, ncc-dubai.net, nccholding.com), including one described as a Saudi-origin company with a UAE branch. A genuine, unresolved name-collision risk - not guessed at or arbitrarily matched to one domain.",Construction company,F98P+M4Q - Al Nahyan - E25 - Abu Dhabi - United Arab Emirates,Abu Dhabi,,https://www.google.com/maps/search/?api=1&query=National%20Contracting%20Company%20Ltd%20-%20UAE%20Branch&query_place_id=ChIJ-XFq5CtmXj4RFYcngvUjk_k,round3_researched_2026-09-07
uae-pilot-0105,Awtad Engineering Consultancy,nowebsite_researched_needs_more_evidence,"Awtad Engineering Consultancy (30 reviews, 4.5 rating, Abu Dhabi) - no website field from Google Maps; a quick domain guess was not attempted to avoid fabricating an unverified URL. Held as a real, plausible, unverified lead.",Engineering consultant,Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,,https://www.google.com/maps/search/?api=1&query=Awtad%20Engineering%20Consultancy&query_place_id=ChIJUw-OsFNBXj4RMiPntFR5ZjY,round3_researched_2026-09-07
uae-pilot-0071,Almasar Engineering Consultants,nowebsite_researched_needs_more_evidence,"Almasar Engineering Consultants (29 reviews, 4.5 rating, Abu Dhabi) - no website field; held as a real, plausible, unverified lead.",Engineering consultant,Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,Abu Dhabi,,https://www.google.com/maps/search/?api=1&query=Almasar%20Engineering%20Consultants&query_place_id=ChIJWz-Tobs4Xj4Rl9MkRq--0Fo,round3_researched_2026-09-07
uae-pilot-0321,National Transport Company LLC (NTC),nowebsite_researched_needs_more_evidence,"National Transport Company LLC / NTC (38 reviews, 4.7 rating, Abu Dhabi) - a guessed domain (ntc.ae) resolved to a domain-resale/parking page, not the real company - the correct official domain was not located this pass. Held as a real, plausible, unverified lead rather than guessed at further.",Transportation service,F9R4+73C - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,,https://www.google.com/maps/search/?api=1&query=National%20Transport%20Company%20LLC%20(NTC)&query_place_id=ChIJ4azLgHtmXj4RVvMHZ-g1oJg,round3_researched_2026-09-07
uae-pilot-0129,Capital Engineering Consultancy,round4_audit_held_location_unresolved,"Round-4 human-quality audit: on-site HQ address reads as Sharjah (Abu Shagara), not Abu Dhabi or Dubai, even though discovered via an Abu Dhabi Google Maps search. Real, well-established firm (ISO/ICV certified, MENA Winner Award 2024, 85 Google reviews at 4.7 rating) - held pending confirmation of a genuine Abu Dhabi branch office (vs. a project-only listing), not rejected.",Engineering consultant;Consultant,"Unit M 1,2, 3 & 4,Building No.: C402 - Building no 9 Al Du St - Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.capitalengg.com,https://www.google.com/maps/search/?api=1&query=Capital%20Engineering%20Consultancy%20LLC&query_place_id=ChIJ77dln-VAXj4RGXeALFWrLwE,round4_audit_2026-09-07
li6-park-hyatt-dubai,Park Hyatt Dubai,round7_audit_held_manual_review,"The recorded careers evidence (hcareers.com, a third-party hospitality job board, not Hyatt's own domain) directly showed zero current openings this pass. Whether recruitment for this specific property is controlled locally or centrally by Hyatt corporate (careers.hyatt.com, blocked to direct fetch) remains unresolved - insufficient to support a standalone property-level employer/careers record.",Hospitality,not_applicable_linkedin_batch_candidate_no_google_maps_source,Dubai,https://www.hyatt.com/en-US/hotel/united-arab-emirates/park-hyatt-dubai/dxbph,not_applicable_linkedin_batch_candidate_no_google_maps_source,round6_linkedin_batch_round7_audit_held_2026-09-07
li6-slicit,Slicit,round7_audit_held_manual_review,"Two separate direct fetches of Slicit's own official domain (homepage and /about/ page) both failed to establish a legal employer identity, UAE trade-license/free-zone registration, or a physical Dubai/Abu Dhabi office address. Careers content itself was confirmed real, but physical presence and legal identity were not.",fintech / blockchain real-asset platform,not_applicable_linkedin_batch_candidate_no_google_maps_source,Dubai,https://slicit.com/,not_applicable_linkedin_batch_candidate_no_google_maps_source,round6_linkedin_batch_round7_audit_held_2026-09-07
li6-independent-food-company,Independent Food Company,round7_audit_held_manual_review,Both recorded official sources are technically broken: the website (indpt.com) returns HTTP 526 (invalid origin SSL certificate via Cloudflare) and the careers subdomain (careers.indpt.com) does not resolve (DNS failure) - insufficient verification this pass.,Hospitality / F&B,not_applicable_linkedin_batch_candidate_no_google_maps_source,Dubai,https://www.indpt.com/,not_applicable_linkedin_batch_candidate_no_google_maps_source,round6_linkedin_batch_round7_audit_held_2026-09-07
li6-adm,ADM,round7_audit_held_manual_review,"No verified Dubai/Abu Dhabi employer presence; ADM's own official careers page (adm.com/en-us/careers/), directly fetched, supports only a generic EMEA regional grouping with no Dubai-specific office, entity, or job listing found anywhere on the page.",agricultural processing / food ingredients,not_applicable_linkedin_batch_candidate_no_google_maps_source,Dubai,https://www.adm.com/,not_applicable_linkedin_batch_candidate_no_google_maps_source,round6_linkedin_batch_round7_audit_held_2026-09-07
